file_path,category,confidence,text_density,handwriting,table_layout,faces,map_like,reason,model,prompt_version
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 204535.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view depicting a geographic landscape and water body.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 205026.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view depicting geographical features, including rivers and terrain.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 210005.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographic features and waterways.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 210342.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view depicting a river and surrounding land geography.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 210539.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographical features like a river and road.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 210809.png,map_land_record,0.98,0.1,False,False,False,True,The image is an aerial or satellite view depicting a geographic area with water and land features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 210936.png,map_land_record,0.98,0.0,False,False,False,True,"The image displays a geographic landscape with water bodies and landmasses, characteristic of a map or aerial view.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 211148.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view depicting a river and surrounding land geography.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 211513.png,map_land_record,1.0,0.0,False,False,False,True,"The image is an aerial view showing geographical features, rivers, and roads, classifying it as a map or satellite view.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 211735.png,map_land_record,0.98,0.1,False,False,False,True,"The image is an aerial or satellite view showing geographical features, roads, and rivers.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 212115.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view depicting a geographic layout of land and water.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 212249.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view of terrain, fitting the definition of a map or geographic layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 212739.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view depicting a landscape and coastline, fitting the definition of a map or geographic layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 212817.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographic features and land.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 212936.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view depicting a geographic area with visible water bodies and land features.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 214533.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view displaying geographic features and topographical data.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 235449.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographical features and bodies of water.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 235925.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographical features and river systems.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 000313.png,map_land_record,0.98,0.0,False,False,False,True,The image is an aerial or satellite view showing geographical features and a river system.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 001153.png,map_land_record,0.95,0.0,False,False,False,True,"The image is a landscape photograph featuring terrain and water, fitting the description of a map or geographic layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 001311.png,map_land_record,0.98,0.0,False,False,False,True,"The image is a landscape view of a body of water, shoreline, and distant hills, resembling a geographic layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 001610.png,map_land_record,0.98,0.1,False,False,False,True,The image is an aerial or satellite view showing geographic features and water bodies.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 002251.png,map_land_record,1.0,0.0,False,False,False,True,"The image is an aerial or satellite view depicting geographical features, including rivers and terrain.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 002534.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and waterways.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 021919.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view depicting geographical features and terrain.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 141822.png,map_land_record,1.0,0.3,False,False,False,True,The image is clearly a geographic map showing topographical features and place names.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 195751.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 201317.png,map_land_record,0.98,0.0,False,False,False,True,"The image displays aerial or satellite views of land parcels, characteristic of a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 201624.png,map_land_record,1.0,0.0,False,False,False,True,"The image is an aerial or satellite view depicting geographic areas and boundaries, fitting the map_land_record category.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 201804.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 141917.png,map_land_record,1.0,0.0,False,False,False,True,"The image is a geographic layout showing roads, towns, and terrain, fitting the definition of a map.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 213421.png,map_land_record,0.95,0.1,False,False,False,True,"The image primarily features an outdoor scene with a visible geographic context, suggesting a map or aerial view.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 215210.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view showing geographic features and winding lines, characteristic of a map or land survey.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 215408.png,map_land_record,0.98,0.0,False,False,False,True,"The image is an aerial or satellite view showing geographical features, consistent with a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 215748.png,map_land_record,1.0,0.0,False,False,False,True,"The image is an aerial or satellite view showing geographic features and roads, classifying it as a map or land record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 220137.png,map_land_record,1.0,0.0,False,False,False,True,"The image is an aerial or satellite view showing geographic features, roads, and land divisions.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 220542.png,map_land_record,1.0,0.0,False,False,False,True,The image is an aerial or satellite view showing geographic features and land divisions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 221923.png,map_land_record,1.0,0.3,False,False,False,True,The image is primarily a map showing geographic distribution and regions.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 222157.png,map_land_record,0.98,0.3,False,True,False,True,"The image displays a diagram illustrating the relationship between tree species across a landscape, resembling a map or ecological chart.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 222657.png,map_land_record,0.98,0.1,False,False,False,True,The image is a map illustrating tribal distribution in a geographic layout.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 224516.png,map_land_record,1.0,0.1,False,False,False,True,The image is a map showing geographic features and ecological knowledge areas.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 191712.png,map_land_record,0.95,0.3,False,False,False,True,"The document contains references to ""Sectional Maps"" and ""Topographical Survey,"" indicating a map or land record type.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 004046.png,map_land_record,0.98,0.1,False,False,False,True,"The image displays multiple historical maps or land surveys, fitting the definition of a map_land_record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\T24 R22 W1_1.jpg,map_land_record,0.98,0.3,False,False,False,True,"The image is a printed plan titled ""Plan of Township"" which is a geographic layout.",gemma,v1
