file_path,category,confidence,text_density,handwriting,table_layout,faces,map_like,reason,model,prompt_version
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 115902.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows with a fixed column structure, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 115922.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows with a fixed column layout, characteristic of a census page or manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 115948.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows with a fixed column structure, characteristic of a dense tabular record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 120009.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The document consists of multiple repeated rows, each sharing the same column structure for different entries.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 120535.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows with a fixed column structure, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 120630.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The document consists of many repeated rows, each sharing the same column structure, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 120651.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows with a fixed column layout, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 120808.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows, each sharing the same column structure, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 120835.png,dense_tabular_rows,0.98,0.85,False,True,False,False,"The image consists of many repeated rows with a fixed column layout, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 120906.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows with a fixed column structure, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 120924.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows with a fixed column layout, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 120941.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows with a fixed column structure, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 120959.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows with a consistent column structure, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 121017.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of many repeated rows with a fixed column layout, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 121039.png,dense_tabular_rows,0.98,0.85,False,True,False,False,"The image consists of many repeated rows with a fixed set of columns, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 121119.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The document consists of many repeated rows with a fixed column structure, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 181909.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The document consists of multiple repeated rows, each detailing a different individual with a fixed column structure.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 182447.png,dense_tabular_rows,0.95,0.9,False,True,False,False,"The document presents a single record with fixed fields, which is characteristic of a single-entity form rather than repeated rows.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 182630.png,dense_tabular_rows,0.95,0.9,False,True,False,False,"The document displays a fixed column layout with distinct fields for a single entry, but the structure suggests a record format typical of manifests or census data.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 210628.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The document consists of many repeated rows, each detailing a different person, in a fixed column layout.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 224654.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document consists of multiple rows with repeated, fixed column structures, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 225545.png,dense_tabular_rows,0.95,0.75,True,True,False,False,"The document consists of many repeated rows structured in columns, characteristic of a manifest or ledger.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 230405.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document consists of many repeated rows with a fixed column structure, characteristic of a manifest or tabular record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 195520.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The image displays a structured layout with multiple distinct entries arranged in repeating columns, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 234811.png,dense_tabular_rows,0.95,0.9,False,True,False,False,"The document consists of a single record with fixed labeled fields, not many repeated rows.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 235346.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure, characteristic of a tabular record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 235423.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure detailing land contract information.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 235502.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure detailing land contract information.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 235601.png,dense_tabular_rows,0.95,0.9,False,True,False,False,"The document presents data in a fixed, repeating column structure detailing specific record fields.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 000214.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure detailing specific record fields.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 000530.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure detailing land contract information.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 000920.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure detailing specific record fields.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 001606.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure typical of a record or ledger entry.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 001914.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure detailing specific record fields.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 001934.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure typical of a record or ledger entry.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 001957.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure typical of a record or ledger entry.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 002027.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure typical of a record or ledger entry.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 002042.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure detailing specific record fields.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 002532.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure, characteristic of a tabular record.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 002827.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The document presents data in a fixed, repeating column structure typical of a record or ledger entry.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 130059.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image displays structured data in multiple columns with repeated entries, characteristic of a statistical table.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 130434.png,dense_tabular_rows,0.98,0.85,False,True,False,False,"The image consists of a highly repetitive, fixed-column structure listing various subscription and donation amounts across different years.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 130735.png,dense_tabular_rows,0.99,0.95,False,True,False,False,"The image consists of many repeated rows with a fixed column layout, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 130912.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image displays numerous repetitive rows, characteristic of a passenger manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 130932.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The image displays a list of names and associated entries in a repetitive, columnar format characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 184252.png,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image displays numerous repeating rows with a fixed column structure, characteristic of a census page or manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 192743.png,dense_tabular_rows,0.98,0.85,False,True,False,False,"The document consists of many repeated rows detailing individuals with fixed columns, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-10 192909.png,dense_tabular_rows,0.98,0.85,False,True,False,False,"The document consists of many repeated rows detailing individuals with fixed columns, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 223052.png,dense_tabular_rows,0.98,0.75,False,True,False,False,"The document consists of many repeated rows structured in a fixed column layout, characteristic of a passenger manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 122530.png,dense_tabular_rows,0.98,0.85,False,True,False,False,"The image displays multiple repeating rows with a fixed column structure, characteristic of a passenger manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 162750.png,dense_tabular_rows,0.98,0.85,False,True,False,False,"The document displays a structured form with many repeated rows for different entries, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 200432.png,dense_tabular_rows,1.0,0.8,False,True,False,False,The document consists of multiple rows detailing appointments and service with repeating column structures.,gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 225311.png,dense_tabular_rows,0.95,0.8,False,True,False,False,"The image is a structured table with repeated rows of data, fitting the definition of dense tabular rows.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-14 233242.png,dense_tabular_rows,0.95,0.8,True,True,False,False,"The image displays structured columns of data, characteristic of a passenger manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-15 211436.png,dense_tabular_rows,0.95,0.8,True,True,False,False,"The image displays numerous entries arranged in a repeating, columnar format characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 191827.png,dense_tabular_rows,0.98,0.85,False,True,False,False,"The document consists of numerous repeated rows with fixed columns, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 191858.png,dense_tabular_rows,0.95,0.98,False,True,False,False,"The image displays numerous sequential rows of data, characteristic of a census page or manifest.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\T24 R21 W1.jpg,dense_tabular_rows,0.98,0.95,False,True,False,False,"The document consists of numerous repeated rows of data structured in a fixed column layout, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\T25 R21 W1.jpg,dense_tabular_rows,0.95,0.85,False,True,False,False,"The document consists of numerous repeated rows of data structured in a fixed column layout, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\T25 R22 W1.jpg,dense_tabular_rows,0.95,0.85,False,True,False,False,"The document displays numerous repeated rows of structured data, characteristic of a passenger manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\T26 R22 W1.jpg,dense_tabular_rows,0.98,0.95,False,True,False,False,"The image consists of numerous repeated rows of data structured in a fixed column layout, characteristic of a manifest or census page.",gemma,v1
J:\Genealogy\genealogy_pipeline\data\working\TH-1961-34009-59548-26.jpg,dense_tabular_rows,0.99,0.95,False,True,False,False,"The document consists of many repeated rows, each detailing information for a different person in a fixed column layout.",gemma,v1
